iter	RMSE
1499	0.03670625243
1500	0.03670418651
1501	0.03670194943
1502	0.03670170317
1503	0.03669698508
1504	0.03669638385
1505	0.03669622131
1506	0.03669147004
1507	0.03668736938
1508	0.0366868679
1509	0.03668660614
1510	0.03667836167
1511	0.03667636669
1512	0.03667438467
1513	0.03666920934
1514	0.0366646868
1515	0.03666429047
1516	0.03666399753
1517	0.03666096405
1518	0.03666060737
1519	0.03665732245
1520	0.03665673677
1521	0.03665607377
1522	0.03665447822
1523	0.03665355946
1524	0.03665231824
1525	0.03665163831
1526	0.03664650969
1527	0.03664499422
1528	0.03664476723
1529	0.03664081699
1530	0.03664049933
1531	0.03663450825
1532	0.03663442651
1533	0.03663378543
1534	0.03662941857
1535	0.03662811397
1536	0.036627834
1537	0.03662527008
1538	0.03661738659
1539	0.03661435554
1540	0.03661106458
1541	0.03660834333
1542	0.0366046185
1543	0.03660431216
1544	0.03659832683
1545	0.03659751257
1546	0.03659695741
1547	0.03659444508
1548	0.03658955011
1549	0.03658622161
1550	0.03658597558
1551	0.03658378592
1552	0.03658024913
1553	0.03658007524
1554	0.03657358096
1555	0.03656966113
1556	0.03656607681
1557	0.03656467264
1558	0.03656455478
1559	0.03656443849
1560	0.03656433267
1561	0.03656248323
1562	0.03656194825
1563	0.03655816469
1564	0.03655744623
1565	0.0365572228
1566	0.03655531326
1567	0.03655478286
1568	0.03655462612
1569	0.03655380343
1570	0.03655345534
1571	0.03654725256
1572	0.03654672378
1573	0.03654556174
1574	0.03654540769
1575	0.03653926961
1576	0.03653895823
1577	0.03653237624
1578	0.03653209483
1579	0.0365290092
1580	0.03652310929
1581	0.0365215139
1582	0.03651838307
1583	0.03651815727
1584	0.03651178184
1585	0.03651158873
1586	0.03650981072
1587	0.03650966425
1588	0.03650860658
1589	0.03650758697
1590	0.03650499879
1591	0.03650430421
1592	0.03650328824
1593	0.03648910859
1594	0.03648890033
1595	0.03648416235
1596	0.03647322402
1597	0.03647310009
1598	0.0364721767
1599	0.03646625177
1600	0.0364648729
1601	0.03646205263
1602	0.03645436769
1603	0.0364536414
1604	0.03645151841
1605	0.03644525435
1606	0.03644454138
1607	0.03644377647
1608	0.03644309355
1609	0.03644180574
1610	0.03644117597
1611	0.0364405399
1612	0.03643999215
1613	0.03643941529
1614	0.03643933662
1615	0.0364379187
1616	0.03642647925
1617	0.03642402719
1618	0.03642176123
1619	0.0364198066
1620	0.03641741113
1621	0.03641727924
1622	0.03641653646
1623	0.03641646729
1624	0.03641544098
1625	0.03641476083
1626	0.03641335185
1627	0.03641103258
1628	0.03640809585
1629	0.03640221355
1630	0.03639772308
1631	0.03639355717
1632	0.03639108569
1633	0.03639087615
1634	0.03639022011
1635	0.03638914401
1636	0.03638889995
1637	0.0363888436
1638	0.03638761682
1639	0.03638713151
1640	0.03638590845
1641	0.03638494432
1642	0.03638416091
1643	0.03638345055
1644	0.0363799298
1645	0.03637972044
1646	0.03637604419
1647	0.0363639054
1648	0.03636202485
1649	0.03635981273
1650	0.03635192757
1651	0.03635158536
1652	0.03634924566
1653	0.03634857598
1654	0.03634820171
1655	0.03634719477
1656	0.03634622318
1657	0.0363461344
1658	0.03634311281
1659	0.03634120426
1660	0.03633901034
1661	0.03633707555
1662	0.03633635043
1663	0.03633626323
1664	0.03633603009
1665	0.03633593753
1666	0.03633519108
1667	0.03632489718
1668	0.03631599907
1669	0.0363158546
1670	0.03631569528
1671	0.03631441651
1672	0.03630246473
1673	0.03630228714
1674	0.03630221164
1675	0.0363006879
1676	0.03629937926
1677	0.03629926161
1678	0.03629912464
1679	0.03629849487
1680	0.03629790279
1681	0.03629409833
1682	0.03628713917
1683	0.03628684026
1684	0.03628667063
1685	0.03628583736
1686	0.03628468944
1687	0.03628100869
1688	0.03628080709
1689	0.03627018169
1690	0.03626999822
1691	0.03626683519
1692	0.03626520788
1693	0.03626489953
1694	0.03626382069
1695	0.03626173531
1696	0.03625944909
1697	0.03625752984
1698	0.03625545374
1699	0.03625033116
1700	0.03624924235
1701	0.03624859761
1702	0.036248279
1703	0.03624212323
1704	0.03623975248
1705	0.03623690423
1706	0.03623051505
1707	0.03622967982
1708	0.03622933944
1709	0.03622602275
1710	0.03622552314
1711	0.03621769585
1712	0.03621616977
1713	0.03621530058
1714	0.03621275656
1715	0.03621237461
1716	0.03620896157
1717	0.03620883605
1718	0.0362087292
1719	0.03620820616
1720	0.03620728891
1721	0.03619971286
1722	0.03619937194
1723	0.03619924718
1724	0.03619642414
1725	0.03619398746
1726	0.03619051521
1727	0.03619029567
1728	0.03618742386
1729	0.03618275271
1730	0.03617138168
1731	0.0361674801
1732	0.03616728229
1733	0.03616695481
1734	0.03616678095
1735	0.03616352573
1736	0.03616300101
1737	0.03615666212
1738	0.03614869212
1739	0.03614797576
1740	0.03614092269
1741	0.036140663
1742	0.03613758649
1743	0.03613496892
1744	0.03613336249
1745	0.03613303092
1746	0.0361327625
1747	0.03613197543
1748	0.03612754117
1749	0.03612587351
1750	0.0361208325
1751	0.03612038158
1752	0.03611180172
1753	0.03610866283
1754	0.0361022066
1755	0.03610191963
1756	0.03610134692
1757	0.03610122977
1758	0.03610091124
1759	0.03610085036
1760	0.03610010626
1761	0.03609423467
1762	0.03609322876
1763	0.03608985812
1764	0.0360886881
1765	0.03608330077
1766	0.03608079826
1767	0.03607974086
1768	0.03607712604
1769	0.03607689494
1770	0.03607626661
1771	0.03607529991
1772	0.03607371931
1773	0.03607362376
1774	0.03607031753
1775	0.03607002636
1776	0.03606972191
1777	0.0360695664
1778	0.03606579612
1779	0.0360624201
1780	0.03606234012
1781	0.0360622559
1782	0.03606202676
1783	0.03606113879
1784	0.03606092564
1785	0.03605948196
1786	0.03605926009
1787	0.03605693053
1788	0.0360563485
1789	0.03605294662
1790	0.03605050074
1791	0.03604933386
1792	0.0360487997
1793	0.03604839753
1794	0.03604548279
1795	0.03604247896
1796	0.03604076412
1797	0.0360406085
1798	0.03603938632
1799	0.03603911522
1800	0.03603553958
1801	0.03603531062
1802	0.03603475768
1803	0.03603273976
1804	0.03603168468
1805	0.03603111223
1806	0.03603100987
1807	0.03602564404
1808	0.03601829611
1809	0.0360177664
1810	0.03601385182
1811	0.03601347159
1812	0.03601310033
1813	0.03601117701
1814	0.03601087924
1815	0.03600939607
1816	0.03600932402
1817	0.03600894119
1818	0.03600390364
1819	0.03600096862
1820	0.03600055
1821	0.0360001623
1822	0.03600002076
1823	0.03599492557
1824	0.03598863008
1825	0.03598584032
1826	0.03598574233
1827	0.03598357983
1828	0.03598284454
1829	0.03597898363
1830	0.03597755056
1831	0.03597110059
1832	0.03597044304
1833	0.03596893366
1834	0.03596655189
1835	0.03596566349
1836	0.03596227135
1837	0.03595456592
1838	0.03595265838
1839	0.03595251327
1840	0.03594581485
1841	0.03594550384
1842	0.0359448875
1843	0.03594143213
1844	0.03593927118
1845	0.03593650252
1846	0.03593591598
1847	0.03593563172
1848	0.03592990969
1849	0.03592945578
1850	0.03592918168
1851	0.0359289464
1852	0.03592607612
1853	0.03592547378
1854	0.03592542566
1855	0.03592516304
1856	0.03592475258
1857	0.03592341452
1858	0.0359225102
1859	0.03591986102
1860	0.03591614659
1861	0.0359155939
1862	0.03591161448
1863	0.03591042549
1864	0.03591017479
1865	0.03590785048
1866	0.0359074929
1867	0.03590724904
1868	0.03590681594
1869	0.03590626979
1870	0.03590564069
1871	0.03589807565
1872	0.03589772683
1873	0.03589424511
1874	0.03589392322
1875	0.0358935734
1876	0.03588890087
1877	0.03588844216
1878	0.03588794228
1879	0.03587991492
1880	0.03587746853
1881	0.03587049271
1882	0.03587042511
1883	0.03586486107
1884	0.03586059959
1885	0.03586051004
1886	0.0358601782
1887	0.03585841018
1888	0.03585337992
1889	0.03585256188
1890	0.03585114759
1891	0.03584946077
1892	0.03584063286
1893	0.03583935341
1894	0.03583907946
1895	0.03583594733
1896	0.03583233293
1897	0.03582682427
1898	0.03582642138
1899	0.03582522973
1900	0.03582163571
1901	0.03582054059
1902	0.03581901832
1903	0.03581596426
1904	0.0358150961
1905	0.03581336319
1906	0.03581217755
1907	0.03580896916
1908	0.0357998179
1909	0.03579334919
1910	0.03579110571
1911	0.03578763552
1912	0.03578725375
1913	0.03578684561
1914	0.0357860916
1915	0.03578202125
1916	0.0357808176
1917	0.03578048702
1918	0.03578040908
1919	0.03577836239
1920	0.03577745476
1921	0.03577739506
1922	0.03577190947
1923	0.03577061921
1924	0.03577028087
1925	0.03576944304
1926	0.03576924826
1927	0.03576173334
1928	0.03576082493
1929	0.03575799164
1930	0.03575786415
1931	0.03575435815
1932	0.03575174892
1933	0.03575172085
1934	0.03575058562
1935	0.03575044893
1936	0.03574970617
1937	0.03574893509
1938	0.03574629352
1939	0.03574064561
1940	0.03573907851
1941	0.03573886165
1942	0.0357330005
1943	0.03573230981
1944	0.03573098824
1945	0.03573086657
1946	0.03572838975
1947	0.0357273595
1948	0.03572551088
1949	0.03572545312
1950	0.03572439816
1951	0.03571497395
1952	0.03571485549
1953	0.03570750747
1954	0.03570668163
1955	0.03570210224
1956	0.0357009164
1957	0.03570074896
1958	0.03570062568
1959	0.03570041992
1960	0.03570009191
1961	0.03569990269
1962	0.035693545
1963	0.03568828471
1964	0.03568782166
1965	0.03568762849
1966	0.03568725383
1967	0.03568693626
1968	0.03568590162
1969	0.03568423517
1970	0.0356840492
1971	0.03568399614
1972	0.03568350931
1973	0.03568320604
1974	0.03567975419
1975	0.03567970297
1976	0.03567906858
1977	0.03567430218
1978	0.03567415358
1979	0.03567231418
1980	0.03567187464
1981	0.03567154249
1982	0.03566950659
1983	0.03566855285
1984	0.03566256926
1985	0.03566224491
1986	0.03566194166
1987	0.03566089419
1988	0.03566038289
1989	0.03565948765
1990	0.03565706035
1991	0.03565554655
1992	0.03565196517
1993	0.03565179557
1994	0.03564856292
1995	0.0356469297
1996	0.03564681893
1997	0.03564618164
1998	0.03564320378
1999	0.0356430618
2000	0.03564208233
2001	0.03564183527
2002	0.03563996399
2003	0.03563968793
2004	0.03563921754
2005	0.03563532432
2006	0.03563515029
2007	0.03563336144
2008	0.0356316436
2009	0.03562652245
2010	0.03561744869
2011	0.03561471949
2012	0.03561002477
2013	0.03560837084
2014	0.03560366669
2015	0.03559875604
2016	0.03559784958
2017	0.03559731507
2018	0.0355953874
2019	0.03558917249
2020	0.03558249917
2021	0.035581551
2022	0.0355794254
2023	0.03557522321
2024	0.03556137737
2025	0.03555522001
2026	0.03555281435
2027	0.03555106369
2028	0.03554957329
2029	0.03554771903
2030	0.03554740589
2031	0.03554732975
2032	0.03554661635
2033	0.03554468244
2034	0.03554365183
2035	0.03554354112
2036	0.03554340546
2037	0.03554318698
2038	0.03554188155
2039	0.0355397034
2040	0.03552763493
2041	0.03552666985
2042	0.03552659592
2043	0.03552513234
2044	0.03552499957
2045	0.03552026288
2046	0.03551991747
2047	0.03551973064
2048	0.03550994836
2049	0.0355087979
2050	0.03550687242
2051	0.03550577899
2052	0.0355057086
2053	0.03550554118
2054	0.03549968166
2055	0.03549812293
2056	0.03549676465
2057	0.03549590151
2058	0.03549265998
2059	0.03549245814
2060	0.03549238578
2061	0.03548927224
2062	0.03548627487
2063	0.03547942378
2064	0.03547875645
2065	0.03547849871
2066	0.03547548188
2067	0.03547473821
2068	0.03547457092
2069	0.0354743235
2070	0.0354739235
2071	0.03547090884
2072	0.03546809261
2073	0.0354619259
2074	0.03545997525
2075	0.03545977956
2076	0.03545949255
2077	0.03545693856
2078	0.03545679085
2079	0.03545170304
2080	0.03544887939
2081	0.03544247336
2082	0.03544244058
2083	0.03544182761
2084	0.03543950705
2085	0.0354366233
2086	0.03543451602
2087	0.03543030461
2088	0.03542801987
2089	0.03542784334
2090	0.03542762072
2091	0.03542621868
2092	0.03542595639
2093	0.03542587993
2094	0.03541575204
2095	0.03541289742
2096	0.03541161366
2097	0.03541131505
2098	0.03541113202
2099	0.03541098016
2100	0.03541044422
2101	0.0354102597
2102	0.03541019726
2103	0.03541008422
2104	0.03540958616
2105	0.03540418188
2106	0.03540068066
2107	0.03539624643
2108	0.03539517361
2109	0.03539513869
2110	0.03539437948
2111	0.03539431964
2112	0.0353861207
2113	0.03538176204
2114	0.03537979535
2115	0.03537957179
2116	0.03537953237
2117	0.03537931443
2118	0.03537926695
2119	0.03537907216
2120	0.03537903215
2121	0.03537776004
2122	0.03537772312
2123	0.03537570611
2124	0.03537546965
2125	0.03537234134
2126	0.0353715552
2127	0.03537090507
2128	0.03536838178
2129	0.03536827288
2130	0.03536776666
2131	0.03536234726
2132	0.03536144717
2133	0.03535735582
2134	0.0353570638
2135	0.03535618324
2136	0.03535310215
2137	0.03535305327
2138	0.03535291619
2139	0.03535272766
2140	0.03535245809
2141	0.0353511499
2142	0.03534710366
2143	0.03534439126
2144	0.03534387031
2145	0.03534376519
2146	0.03533821514
2147	0.03533634204
2148	0.0353335219
2149	0.03533022618
2150	0.03533009348
2151	0.03532105602
2152	0.03532098847
2153	0.03532090093
2154	0.03531773596
2155	0.03531740245
2156	0.03530866818
2157	0.03530820073
2158	0.03530525496
2159	0.03530204236
2160	0.03530199564
2161	0.03529908548
2162	0.0352958725
2163	0.03529564917
2164	0.03529556453
2165	0.03529309447
2166	0.03529024283
2167	0.03528987234
2168	0.03528765989
2169	0.03528736409
2170	0.03528258646
2171	0.03528185942
2172	0.03528145577
2173	0.03528123863
2174	0.03528090189
2175	0.03528051204
2176	0.03527941616
2177	0.0352790244
2178	0.03527817393
2179	0.03527760719
2180	0.03527125388
2181	0.03526342595
2182	0.035263199
2183	0.03526252985
2184	0.03526200362
2185	0.0352619714
2186	0.0352616532
2187	0.03526088202
2188	0.03526081047
2189	0.03525389904
2190	0.0352536592
2191	0.03525218504
2192	0.03525182608
2193	0.03524843333
2194	0.0352483524
2195	0.03524808532
2196	0.03524771545
2197	0.03524762929
2198	0.03524715374
2199	0.0352471044
2200	0.03524700091
2201	0.03524663653
2202	0.03524655596
2203	0.03524483999
2204	0.03524480064
2205	0.0352287888
2206	0.03522728543
2207	0.0352272192
2208	0.03522616873
2209	0.03522113727
2210	0.03522105296
2211	0.03522024187
2212	0.03521567901
2213	0.03521357294
2214	0.03521121381
2215	0.03521092347
2216	0.03521073865
2217	0.03521033367
2218	0.03520951806
2219	0.03520925001
2220	0.03520570798
2221	0.03520553182
2222	0.03520397865
2223	0.03520385498
2224	0.03520297567
2225	0.0352027434
2226	0.03519591166
2227	0.03519383122
2228	0.03518876751
2229	0.03518861866
2230	0.03518356114
2231	0.03518348565
2232	0.03518311395
2233	0.03517851589
2234	0.03517798391
2235	0.03517552804
2236	0.03517545322
2237	0.03517527311
2238	0.03517465243
2239	0.03517413976
2240	0.0351734477
2241	0.03517112958
2242	0.03517083381
2243	0.03516364248
2244	0.03516102156
2245	0.0351609212
2246	0.03515387665
2247	0.03515369423
2248	0.03515331662
2249	0.03514936247
2250	0.03514928341
2251	0.03514800381
2252	0.03514638842
2253	0.03514612399
2254	0.0351445171
2255	0.03514294532
2256	0.03513636484
2257	0.03513145151
2258	0.03513071751
2259	0.03513043773
2260	0.03513023291
2261	0.03513018911
2262	0.03513014145
2263	0.03512993541
2264	0.03512977828
2265	0.03512876902
2266	0.03512865356
2267	0.0351282842
2268	0.03512731363
2269	0.03512484576
2270	0.03512141979
2271	0.03512072926
2272	0.03511959312
2273	0.03511584533
2274	0.03511513437
2275	0.03511494247
2276	0.03511303463
2277	0.03511298133
2278	0.03511017997
2279	0.03511014629
2280	0.03510997726
2281	0.03510943114
2282	0.03510372989
2283	0.03510309017
2284	0.03510187686
2285	0.03509839158
2286	0.03509822789
2287	0.0350980586
2288	0.03509583615
2289	0.03509531411
2290	0.03509483756
2291	0.03509436377
2292	0.03509404993
2293	0.03509402366
2294	0.03509263807
2295	0.03509233232
2296	0.03509120823
2297	0.0350909025
2298	0.03508827697
2299	0.03508497916
2300	0.03508481502
2301	0.03508463999
2302	0.03508446643
2303	0.0350841928
2304	0.03508370263
2305	0.03507802862
2306	0.03507791736
2307	0.03507780152
2308	0.03507739642
2309	0.03507710609
2310	0.03507264392
2311	0.03506970631
2312	0.03506962472
2313	0.03506949354
2314	0.03506449484
2315	0.03506216039
2316	0.03506200784
2317	0.03506064666
2318	0.0350605372
2319	0.03506020454
2320	0.03505833249
2321	0.03505827505
2322	0.03505785965
2323	0.03505774026
2324	0.03505722869
2325	0.03505636287
2326	0.03505182432
2327	0.03504769779
2328	0.03504680134
2329	0.03504155732
2330	0.03503937695
2331	0.0350393151
2332	0.03503929639
2333	0.03503915268
2334	0.03503879134
2335	0.03503873902
2336	0.03503691012
2337	0.03503682764
2338	0.03503595158
2339	0.03503504646
2340	0.03503444386
2341	0.03503138636
2342	0.03502757414
2343	0.03502750803
2344	0.03502604588
2345	0.03502591875
2346	0.03502586582
2347	0.03502557381
2348	0.03502287813
2349	0.03502128636
2350	0.03502033502
2351	0.03501977064
2352	0.03501647182
2353	0.03501016138
2354	0.03500550438
2355	0.03500537691
2356	0.03500234635
2357	0.03499848285
2358	0.03499800816
2359	0.03499583272
2360	0.03499081962
2361	0.03499051761
2362	0.03498813742
2363	0.03498791422
2364	0.03498197066
2365	0.03498074448
2366	0.03497929342
2367	0.03497839912
2368	0.03497829055
2369	0.03497714193
2370	0.03497175619
2371	0.03497169546
2372	0.03497074186
2373	0.03496962174
2374	0.03496927908
2375	0.03496624177
2376	0.03496552316
2377	0.03496469223
2378	0.03496245879
2379	0.03495830648
2380	0.03495819175
2381	0.03495587944
2382	0.03495278328
2383	0.03495268797
2384	0.03495253288
2385	0.03495190218
2386	0.03495173706
2387	0.03494883076
2388	0.03494547961
2389	0.03494497115
2390	0.03494322683
2391	0.03494158112
2392	0.03494145653
2393	0.03493891392
2394	0.03493731677
2395	0.03493258823
2396	0.0349295406
2397	0.0349276636
2398	0.03492707852
2399	0.03492687292
2400	0.03492038725
2401	0.03491973865
2402	0.03491856551
2403	0.03491848332
2404	0.03491718429
2405	0.03491649526
2406	0.0349164042
2407	0.03491620054
2408	0.03491505165
2409	0.03490805299
2410	0.03490753301
2411	0.0349074217
2412	0.03490735643
2413	0.03490728776
2414	0.03490359171
2415	0.03489876398
2416	0.03489524666
2417	0.03489462144
2418	0.03489454434
2419	0.03489434904
2420	0.03489157595
2421	0.03488971013
2422	0.03488889035
2423	0.03488881796
2424	0.03488772562
2425	0.0348869982
2426	0.03488679227
2427	0.03488503401
2428	0.034880033
2429	0.03487644863
2430	0.03487526411
2431	0.03486852769
2432	0.03486762548
2433	0.03486739931
2434	0.03486729933
2435	0.03486415368
2436	0.03486317139
2437	0.03486203245
2438	0.03485997299
2439	0.03485981194
2440	0.03485952693
2441	0.03485535278
2442	0.03485516316
2443	0.03485426264
2444	0.03485417321
2445	0.0348508507
2446	0.03485073002
2447	0.03484829253
2448	0.03484812892
2449	0.03484615353
2450	0.03483636403
2451	0.03483606266
2452	0.03483579916
2453	0.03483571233
2454	0.03483193921
2455	0.03483104513
2456	0.03482969624
2457	0.03482968289
2458	0.03482953759
2459	0.03482892394
2460	0.03482810468
2461	0.03482585347
2462	0.0348253572
2463	0.03482518285
2464	0.03482190109
2465	0.03482186068
2466	0.03481925475
2467	0.03481922443
2468	0.03481918913
2469	0.03481676696
2470	0.03481354689
2471	0.03481317274
2472	0.03480958909
2473	0.03480714018
2474	0.03480701538
2475	0.03480284778
2476	0.03479962532
2477	0.03479890587
2478	0.03479317874
2479	0.03478774561
2480	0.03478312987
2481	0.03478255993
2482	0.03478219332
2483	0.03477758555
2484	0.03477735005
2485	0.0347772755
2486	0.03477638015
2487	0.03477565773
2488	0.03477542156
2489	0.03477133413
2490	0.03477109858
2491	0.03476984753
2492	0.03476977452
2493	0.0347688023
2494	0.03476710231
2495	0.0347662477
2496	0.03476103923
2497	0.03475660641
2498	0.03475414657
2499	0.03475258855
